key	primaryKey	internalId	type	provider	dependencyKey
1cfe7607376b1ee4ba0162edcbf3eb78	C4Brick	Assets/Sons/Items/C4Brick/C4Brick.prefab	UnityEngine.GameObject	BundledAssetProvider	-2147123840
C4BrickItem	C4Brick	Assets/Sons/Items/C4Brick/C4Brick.prefab	UnityEngine.GameObject	BundledAssetProvider	-2147123840
C4BrickItem	C4BrickCachedColliders	Assets/Sons/Items/C4Brick/C4BrickCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-2147123840
C4BrickItem	C4ClumpA	Assets/Sons/Props/ArrowExplosiveA/C4ClumpA.mat	UnityEngine.Material	BundledAssetProvider	-2147123840
C4BrickItem	CraftedBombC4ExplosiveModel	Assets/Sons/Props/CraftedBomb/CraftedBombC4ExplosiveModel.fbx	UnityEngine.GameObject	BundledAssetProvider	-2147123840
C4BrickItem	CraftedBombC4ExplosiveModel	Assets/Sons/Props/CraftedBomb/CraftedBombC4ExplosiveModel.fbx	UnityEngine.Material	BundledAssetProvider	-2147123840
C4BrickItem	CraftedBombC4ExplosiveModel	Assets/Sons/Props/CraftedBomb/CraftedBombC4ExplosiveModel.fbx	UnityEngine.Mesh	BundledAssetProvider	-2147123840
C4BrickCachedColliders	C4BrickCachedColliders	Assets/Sons/Items/C4Brick/C4BrickCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-2147123840
7546277a5affbce4cb9a43800a1202d8	C4BrickCachedColliders	Assets/Sons/Items/C4Brick/C4BrickCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-2147123840
CannedFood	CannedFood	Assets/Sons/Items/CannedFood/CannedFood.prefab	UnityEngine.GameObject	BundledAssetProvider	-727806777
cce3bf2f09922574a81b23f86aa617c3	CannedFood	Assets/Sons/Items/CannedFood/CannedFood.prefab	UnityEngine.GameObject	BundledAssetProvider	-727806777
CannedFoodItem	CannedFood	Assets/Sons/Items/CannedFood/CannedFood.prefab	UnityEngine.GameObject	BundledAssetProvider	-727806777
CannedFoodItem	CannedFoodAnimated	Assets/Sons/Items/CannedFood/CannedFoodAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-727806777
CannedFoodAnimated	CannedFoodAnimated	Assets/Sons/Items/CannedFood/CannedFoodAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-727806777
007cb68091283ca4ebb139cf68f0dd68	CannedFoodAnimated	Assets/Sons/Items/CannedFood/CannedFoodAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-727806777
CanOpener	CanOpener	Assets/Sons/Items/CanOpener/CanOpener.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
3da71a42f1605964093de95bb6f0a89b	CanOpener	Assets/Sons/Items/CanOpener/CanOpener.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
CanOpenerItem	CanOpener	Assets/Sons/Items/CanOpener/CanOpener.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
CanOpenerItem	CanOpenerAnimated	Assets/Sons/Items/CanOpener/CanOpenerAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
CanOpenerItem	CanOpenerCachedColliders	Assets/Sons/Items/CanOpener/CanOpenerCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
CanOpenerAnimated	CanOpenerAnimated	Assets/Sons/Items/CanOpener/CanOpenerAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
d24f870f50add1946be1b03efb9969b1	CanOpenerAnimated	Assets/Sons/Items/CanOpener/CanOpenerAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
CanOpenerCachedColliders	CanOpenerCachedColliders	Assets/Sons/Items/CanOpener/CanOpenerCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
6dfb18cf525d6e045a31c989ad112696	CanOpenerCachedColliders	Assets/Sons/Items/CanOpener/CanOpenerCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-138284459
CatFood	CatFood	Assets/Sons/Items/CatFood/CatFood.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFood	CatFood	Assets/Sons/Props/Conserves/CatFood.mat	UnityEngine.Material	BundledAssetProvider	706217019
CatFood	CatFood	Assets/Sons/Props/Conserves/CatFood.mat	UnityEditor.Rendering.HighDefinition.MaterialExternalReferences	BundledAssetProvider	706217019
83e27fc0311c2054baaba8ad9c3d0ee6	CatFood	Assets/Sons/Items/CatFood/CatFood.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodItem	CatFood	Assets/Sons/Items/CatFood/CatFood.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodItem	CatFoodAnimated	Assets/Sons/Items/CatFood/CatFoodAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodItem	CatFoodCachedColliders	Assets/Sons/Items/CatFood/CatFoodCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodItem	CatfoodA	Assets/Sons/Props/CatfoodA/CatfoodA.mat	UnityEngine.Material	BundledAssetProvider	706217019
CatFoodItem	CatfoodAModel	Assets/Sons/Props/CatfoodA/CatfoodAModel.fbx	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodItem	CatfoodAModel	Assets/Sons/Props/CatfoodA/CatfoodAModel.fbx	UnityEngine.Mesh	BundledAssetProvider	706217019
CatFoodItem	Catfood	Assets/Sons/Props/Conserves/Catfood.fbx	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodItem	Catfood	Assets/Sons/Props/Conserves/Catfood.fbx	UnityEngine.Material	BundledAssetProvider	706217019
CatFoodItem	Catfood	Assets/Sons/Props/Conserves/Catfood.fbx	UnityEngine.Mesh	BundledAssetProvider	706217019
CatFoodItem	CatFood	Assets/Sons/Props/Conserves/CatFood.mat	UnityEngine.Material	BundledAssetProvider	706217019
CatFoodItem	CatFood	Assets/Sons/Props/Conserves/CatFood.mat	UnityEditor.Rendering.HighDefinition.MaterialExternalReferences	BundledAssetProvider	706217019
CatFoodAnimated	CatFoodAnimated	Assets/Sons/Items/CatFood/CatFoodAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
d44bbda9ed24e8746805814195f99910	CatFoodAnimated	Assets/Sons/Items/CatFood/CatFoodAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CatFoodCachedColliders	CatFoodCachedColliders	Assets/Sons/Items/CatFood/CatFoodCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
512c574cfe494434991e20dc3fe34f1f	CatFoodCachedColliders	Assets/Sons/Items/CatFood/CatFoodCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	706217019
CerealBox	CerealBox	Assets/Sons/Items/CerealBox/CerealBox.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
f178b9b0f50c3e745b1c484fdfe7fc2a	CerealBox	Assets/Sons/Items/CerealBox/CerealBox.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
CerealBoxItem	CerealBox	Assets/Sons/Items/CerealBox/CerealBox.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
CerealBoxItem	CerealBoxAnimated	Assets/Sons/Items/CerealBox/CerealBoxAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
CerealBoxItem	CerealBoxPickupVariation0	Assets/Sons/Items/CerealBox/PickupVisualVariations/CerealBoxPickupVariation0.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
CerealBoxAnimated	CerealBoxAnimated	Assets/Sons/Items/CerealBox/CerealBoxAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
0455336691ab2a545a027ca3ac1684a2	CerealBoxAnimated	Assets/Sons/Items/CerealBox/CerealBoxAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
CerealBoxPickupVariation0	CerealBoxPickupVariation0	Assets/Sons/Items/CerealBox/PickupVisualVariations/CerealBoxPickupVariation0.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
3cc28dd6e7d29b44c8e65625ed9990cf	CerealBoxPickupVariation0	Assets/Sons/Items/CerealBox/PickupVisualVariations/CerealBoxPickupVariation0.prefab	UnityEngine.GameObject	BundledAssetProvider	-427559927
Chicory	Chicory	Assets/Sons/Items/Chicory/Chicory.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
3b8d8a1dd02d4f04a9ce6b7948fd9e01	Chicory	Assets/Sons/Items/Chicory/Chicory.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
ChicoryCachedColliders	ChicoryCachedColliders	Assets/Sons/Items/Chicory/ChicoryCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
ebec784bad01e2743a85d4de3eddb98e	ChicoryCachedColliders	Assets/Sons/Items/Chicory/ChicoryCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
ChicorySeed	ChicorySeed	Assets/Sons/Items/ChicorySeed/ChicorySeed.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
903c86ad6f200ce438e752733bf8012a	ChicorySeed	Assets/Sons/Items/ChicorySeed/ChicorySeed.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
ChicorySeedCachedColliders	ChicorySeedCachedColliders	Assets/Sons/Items/ChicorySeed/ChicorySeedCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
3c34436a23c958f49a4833d764357186	ChicorySeedCachedColliders	Assets/Sons/Items/ChicorySeed/ChicorySeedCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	483106635
CircuitBoard	CircuitBoard	Assets/Sons/Items/CircuitBoard/CircuitBoard.prefab	UnityEngine.GameObject	BundledAssetProvider	379653917
CircuitBoard	CircuitBoard	Assets/Sons/Props/CircuitBoard/CircuitBoard.mat	UnityEngine.Material	BundledAssetProvider	379653917
4a5db8f9d6f053947afeddf19ab9905a	CircuitBoard	Assets/Sons/Items/CircuitBoard/CircuitBoard.prefab	UnityEngine.GameObject	BundledAssetProvider	379653917
CircuitBoardItem	CircuitBoard	Assets/Sons/Items/CircuitBoard/CircuitBoard.prefab	UnityEngine.GameObject	BundledAssetProvider	379653917
CircuitBoardItem	CircuitBoardCachedColliders	Assets/Sons/Items/CircuitBoard/CircuitBoardCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	379653917
CircuitBoardItem	CircuitBoard	Assets/Sons/Props/CircuitBoard/CircuitBoard.mat	UnityEngine.Material	BundledAssetProvider	379653917
CircuitBoardCachedColliders	CircuitBoardCachedColliders	Assets/Sons/Items/CircuitBoard/CircuitBoardCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	379653917
3bddb4d8980da894b8aef72da9168855	CircuitBoardCachedColliders	Assets/Sons/Items/CircuitBoard/CircuitBoardCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	379653917
CircusPamphlet	CircusPamphlet	Assets/Sons/Items/CircusPamphlet/CircusPamphlet.prefab	UnityEngine.GameObject	BundledAssetProvider	242026016
CircusPamphlet	CircusPamphlet	Assets/Sons/Items/CircusPamphlet/CircusPamphlet.prefab	UnityEngine.GameObject	BundledAssetProvider	242026016
475ee154df6720144a641ff381948e7a	CircusPamphlet	Assets/Sons/Items/CircusPamphlet/CircusPamphlet.prefab	UnityEngine.GameObject	BundledAssetProvider	242026016
Cloth	Cloth	Assets/Sons/Items/Cloth/Cloth.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
eb1cfe6788616964dad0e9a7b16e8a0d	Cloth	Assets/Sons/Items/Cloth/Cloth.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothItem	Cloth	Assets/Sons/Items/Cloth/Cloth.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothItem	ClothAnimated	Assets/Sons/Items/Cloth/ClothAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothItem	ClothCachedColliders	Assets/Sons/Items/Cloth/ClothCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothItem	ClothPickupVariation0	Assets/Sons/Items/Cloth/PickupVisualVariations/ClothPickupVariation0.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothItem	ClothPickupItemModel	Assets/Sons/Props/ClothPickupItem/ClothPickupItemModel.fbx	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothItem	ClothPickupItemModel	Assets/Sons/Props/ClothPickupItem/ClothPickupItemModel.fbx	UnityEngine.Mesh	BundledAssetProvider	313688558
ClothAnimated	ClothAnimated	Assets/Sons/Items/Cloth/ClothAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
c84cddce591d2864db4ade000cde4bde	ClothAnimated	Assets/Sons/Items/Cloth/ClothAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothCachedColliders	ClothCachedColliders	Assets/Sons/Items/Cloth/ClothCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
d99a901f570b6674ca58b09b202eee36	ClothCachedColliders	Assets/Sons/Items/Cloth/ClothCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
ClothPickupVariation0	ClothPickupVariation0	Assets/Sons/Items/Cloth/PickupVisualVariations/ClothPickupVariation0.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
dbd285e637573cb4d9a5e577d8a9996f	ClothPickupVariation0	Assets/Sons/Items/Cloth/PickupVisualVariations/ClothPickupVariation0.prefab	UnityEngine.GameObject	BundledAssetProvider	313688558
GraveClearedDirt	GraveClearedDirt	Assets/Sons/Items/Coffin/GraveClearedDirt.prefab	UnityEngine.GameObject	BundledAssetProvider	-299029201
0ec3b999c483b3748b6fe14dfa95b4d4	GraveClearedDirt	Assets/Sons/Items/Coffin/GraveClearedDirt.prefab	UnityEngine.GameObject	BundledAssetProvider	-299029201
Coins	Coins	Assets/Sons/Items/Coins/Coins.prefab	UnityEngine.GameObject	BundledAssetProvider	652529516
22be196b615ed284ea0c4e9eabd0674e	Coins	Assets/Sons/Items/Coins/Coins.prefab	UnityEngine.GameObject	BundledAssetProvider	652529516
CoinsItem	Coins	Assets/Sons/Items/Coins/Coins.prefab	UnityEngine.GameObject	BundledAssetProvider	652529516
CoinsItem	CoinsCachedColliders	Assets/Sons/Items/Coins/CoinsCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	652529516
CoinsCachedColliders	CoinsCachedColliders	Assets/Sons/Items/Coins/CoinsCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	652529516
89efc0a9974d450418ec49f2ba1ad310	CoinsCachedColliders	Assets/Sons/Items/Coins/CoinsCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	652529516
CombatKnife	CombatKnife	Assets/Sons/Items/CombatKnife/CombatKnife.prefab	UnityEngine.GameObject	BundledAssetProvider	-1194438774
CombatKnife	CombatKnife	Assets/Sons/Props/CombatKnife/CombatKnife.mat	UnityEngine.Material	BundledAssetProvider	-1194438774
c68e6c34ebcb0ca4abb183009e869094	CombatKnife	Assets/Sons/Items/CombatKnife/CombatKnife.prefab	UnityEngine.GameObject	BundledAssetProvider	-1194438774
CombatKnifeItem	CombatKnife	Assets/Sons/Items/CombatKnife/CombatKnife.prefab	UnityEngine.GameObject	BundledAssetProvider	-1194438774
CombatKnifeItem	CombatKnifeCachedColliders	Assets/Sons/Items/CombatKnife/CombatKnifeCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-1194438774
CombatKnifeItem	CombatKnife	Assets/Sons/Props/CombatKnife/CombatKnife.mat	UnityEngine.Material	BundledAssetProvider	-1194438774
CombatKnifeItem	CombatKnifeModel	Assets/Sons/Props/CombatKnife/CombatKnifeModel.fbx	UnityEngine.GameObject	BundledAssetProvider	-1194438774
CombatKnifeItem	CombatKnifeModel	Assets/Sons/Props/CombatKnife/CombatKnifeModel.fbx	UnityEngine.Mesh	BundledAssetProvider	-1194438774
CombatKnifeCachedColliders	CombatKnifeCachedColliders	Assets/Sons/Items/CombatKnife/CombatKnifeCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-1194438774
1d4ec6d3428806b4c8cf59e3efe1994f	CombatKnifeCachedColliders	Assets/Sons/Items/CombatKnife/CombatKnifeCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	-1194438774
CompactPistol	CompactPistol	Assets/Sons/Items/CompactPistol/CompactPistol.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
be3ada40dfd7fd144aa6adf0bd227726	CompactPistol	Assets/Sons/Items/CompactPistol/CompactPistol.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
CompactPistolAnimated	CompactPistolAnimated	Assets/Sons/Items/CompactPistol/CompactPistolAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
94515aaadf5f3c24c8222993c14dbc03	CompactPistolAnimated	Assets/Sons/Items/CompactPistol/CompactPistolAnimated.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
CompactPistolCachedColliders	CompactPistolCachedColliders	Assets/Sons/Items/CompactPistol/CompactPistolCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
d466030a318ba654aae47090844b4dba	CompactPistolCachedColliders	Assets/Sons/Items/CompactPistol/CompactPistolCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
CompactPistolHeld	CompactPistolHeld	Assets/Sons/Items/CompactPistol/CompactPistolHeld.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
8cc95671e5325904c864fd9e507f2671	CompactPistolHeld	Assets/Sons/Items/CompactPistol/CompactPistolHeld.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
CompactPistolRail	CompactPistolRail	Assets/Sons/Items/CompactPistolRail/CompactPistolRail.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
3549c6ee3c1684d4aa88b08af9e43cad	CompactPistolRail	Assets/Sons/Items/CompactPistolRail/CompactPistolRail.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
CompactPistolRailCachedColliders	CompactPistolRailCachedColliders	Assets/Sons/Items/CompactPistolRail/CompactPistolRailCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
ad90a6f35b488874f9edaa98a88fb199	CompactPistolRailCachedColliders	Assets/Sons/Items/CompactPistolRail/CompactPistolRailCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	703235131
CookingPot	CookingPot	Assets/Sons/Items/CookingPot/CookingPot.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
c8085594a72f8a646829dabebb34366f	CookingPot	Assets/Sons/Items/CookingPot/CookingPot.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
CookingPotItem	CookingPot	Assets/Sons/Items/CookingPot/CookingPot.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
CookingPotItem	CookingPotCachedColliders	Assets/Sons/Items/CookingPot/CookingPotCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
CookingPotItem	CookingPotOpen	Assets/Sons/Items/CookingPot/CookingPotOpen.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
CookingPotCachedColliders	CookingPotCachedColliders	Assets/Sons/Items/CookingPot/CookingPotCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
3d1f0fcba04838e40a163deee508dcde	CookingPotCachedColliders	Assets/Sons/Items/CookingPot/CookingPotCachedColliders.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
CookingPotOpen	CookingPotOpen	Assets/Sons/Items/CookingPot/CookingPotOpen.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
f66f4150c44f61147adc7b233a4b49fa	CookingPotOpen	Assets/Sons/Items/CookingPot/CookingPotOpen.prefab	UnityEngine.GameObject	BundledAssetProvider	408046811
CraftedArrow	CraftedArrow	Assets/Sons/Items/CraftedArrow/CraftedArrow.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
7056f68f59f29ee4693502221db05c39	CraftedArrow	Assets/Sons/Items/CraftedArrow/CraftedArrow.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
ExplosiveArrowEffect	ExplosiveArrowEffect	Assets/Sons/Items/CraftedArrow/ExplosiveArrowEffect.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
d584120ddb58ba143ab86627b506629d	ExplosiveArrowEffect	Assets/Sons/Items/CraftedArrow/ExplosiveArrowEffect.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
ExplosiveArrowUpgrade	ExplosiveArrowUpgrade	Assets/Sons/Items/CraftedArrow/ExplosiveArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
982e70b7dc5cb414e8617793f93ba714	ExplosiveArrowUpgrade	Assets/Sons/Items/CraftedArrow/ExplosiveArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
FireArrowImpact	FireArrowImpact	Assets/Sons/Items/CraftedArrow/FireArrowImpact.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
c002135782965f540aff2634d2e96f24	FireArrowImpact	Assets/Sons/Items/CraftedArrow/FireArrowImpact.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
FireArrowUpgrade	FireArrowUpgrade	Assets/Sons/Items/CraftedArrow/FireArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
a1f99eca6660cd64aa83d10079731c97	FireArrowUpgrade	Assets/Sons/Items/CraftedArrow/FireArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
PoisonArrowUpgrade	PoisonArrowUpgrade	Assets/Sons/Items/CraftedArrow/PoisonArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
acafe5b31f00c2f4a9dce258160ecf23	PoisonArrowUpgrade	Assets/Sons/Items/CraftedArrow/PoisonArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
ShockArrowImpact	ShockArrowImpact	Assets/Sons/Items/CraftedArrow/ShockArrowImpact.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
a4dc3eba85628444e9eeb294def2abf0	ShockArrowImpact	Assets/Sons/Items/CraftedArrow/ShockArrowImpact.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
ShockArrowUpgrade	ShockArrowUpgrade	Assets/Sons/Items/CraftedArrow/ShockArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
b3169855c701aca44bdc68d684486c41	ShockArrowUpgrade	Assets/Sons/Items/CraftedArrow/ShockArrowUpgrade.prefab	UnityEngine.GameObject	BundledAssetProvider	15291753
